deck_id	number	card_id
501	48	350001
501	49	350001
501	50	340008
501	51	340008
501	52	340010
501	53	440000
501	54	440000
501	55	440000
501	56	350001
501	57	350001
501	58	350001
501	59	440002
501	60	440002
501	61	440002
501	62	440005
501	63	440005
520	1	40003
520	2	40004
520	3	40006
520	4	140001
520	5	140001
520	6	140001
520	7	140002
520	8	140002
520	9	140002
520	10	140004
520	11	140004
520	12	140015
520	13	140015
520	14	140015
520	15	140016
520	16	140016
520	17	140016
520	18	140013
520	19	140013
520	20	140013
520	21	140018
520	22	140018
520	23	140018
520	24	140019
520	25	140019
520	26	140025
520	27	140025
520	28	140025
520	29	140025
520	30	340011
520	31	340011
520	32	340011
520	33	140027
520	34	140027
520	35	140027
520	36	140027
520	37	140035
520	38	140035
520	39	340000
520	40	340000
520	41	340000
520	42	240001
520	43	240001
520	44	240000
520	45	240000
520	46	240000
520	47	340001
520	48	340001
520	49	340001
520	50	340008
520	51	340008
520	52	340010
520	53	440000
520	54	440000
520	55	440000
520	56	340015
520	57	340015
520	58	440002
520	59	440002
520	60	440002
520	61	440002
520	62	440005
520	63	440005
505	1	40004
505	2	40006
505	3	40001
505	4	140026
505	5	140026
505	6	140026
505	7	140026
505	8	140031
505	9	140031
505	10	140004
505	11	140004
505	12	140015
505	13	140015
505	14	140015
505	15	140016
505	16	140016
505	17	140016
505	18	140013
505	19	140013
505	20	140013
505	21	140018
505	22	140018
505	23	140018
505	24	140019
505	25	140019
505	26	140025
505	27	140025
505	28	140025
505	29	140025
505	30	140031
505	31	340011
505	32	340011
505	33	140027
505	34	140027
505	35	140027
505	36	140027
505	37	140035
505	38	140035
505	39	340000
505	40	340000
505	41	340000
505	42	240001
505	43	240001
505	44	240000
505	45	240000
505	46	240000
505	47	340001
505	48	340001
505	49	340001
505	50	340008
505	51	340008
505	52	340010
505	53	440000
505	54	440000
505	55	440000
505	56	340015
505	57	340015
505	58	440002
505	59	440002
505	60	440002
505	61	440002
505	62	440005
505	63	440005
525	1	40003
525	2	40004
525	3	40005
525	4	140033
525	5	140033
525	6	140033
525	7	140003
525	8	140003
525	9	140004
525	10	140004
525	11	140004
525	12	140015
525	13	140015
525	14	140015
525	15	140016
525	16	140016
525	17	140016
525	18	140013
525	19	140013
525	20	140013
525	21	140018
525	22	140018
525	23	140018
525	24	140019
525	25	140019
525	26	140025
525	27	140025
525	28	140025
525	29	140025
525	30	140026
525	31	140026
525	32	140026
525	33	140027
525	34	140027
525	35	140027
525	36	140027
525	37	140035
525	38	140035
525	39	340000
525	40	340000
525	41	340000
525	42	240001
525	43	240001
525	44	240000
525	45	240000
525	46	240000
525	47	340001
525	48	340001
525	49	340001
525	50	140036
525	51	140036
525	52	340010
525	53	440000
525	54	440000
525	55	440000
525	56	140036
525	57	140017
525	58	440002
525	59	440002
525	60	440002
525	61	440002
525	62	140031
525	63	140031
511	1	50002
511	2	50006
511	3	50001
511	4	150019
511	5	150019
511	6	150019
511	7	150019
511	8	150000
511	9	150000
511	10	150000
511	11	150000
511	12	150018
511	13	150018
511	14	150018
511	15	150018
511	16	150022
511	17	150022
511	18	150022
511	19	150022
511	20	150023
511	21	150023
511	22	150023
511	23	150029
511	24	150029
511	25	150029
511	26	150029
511	27	150030
511	28	150030
511	29	150030
511	30	150030
511	31	150031
511	32	150031
511	33	150040
511	34	150040
511	35	150040
511	36	350000
511	37	350000
511	38	350000
511	39	350000
511	40	350001
511	41	350001
511	42	350001
511	43	350005
511	44	150033
511	45	150033
511	46	150032
511	47	150032
511	48	150032
511	49	150015
511	50	150015
511	51	250002
511	52	250002
511	53	250000
511	54	350005
511	55	350005
511	56	350008
511	57	350008
506	1	50002
506	2	50006
506	3	50001
506	4	150026
506	5	150026
506	6	150026
506	7	150008
506	8	150008
506	9	150008
506	10	150009
506	11	150009
506	12	150009
506	13	150010
506	14	150010
506	15	150010
506	16	150010
506	17	150016
506	18	150016
506	19	150016
506	20	150016
506	21	150017
506	22	150017
506	23	150017
506	24	150017
506	25	250002
506	26	250002
506	27	250002
506	28	150011
506	29	150011
506	30	150011
506	31	150011
506	32	150013
506	33	150013
506	34	150013
506	35	150013
506	36	350000
506	37	350000
506	38	350000
506	39	350000
506	40	350001
506	41	350001
506	42	350001
506	43	350005
506	44	350005
506	45	150039
506	46	150039
506	47	350006
506	48	350006
506	49	350006
506	50	350006
506	51	450004
506	52	450004
506	53	150038
516	1	50001
516	2	50006
516	3	50003
516	4	150001
516	5	150001
516	6	150001
516	7	150001
516	8	150002
516	9	150002
516	10	150002
516	11	150002
516	12	150003
516	13	150003
516	14	150003
516	15	150003
516	16	150004
516	17	150004
516	18	150004
516	19	150004
516	20	150005
516	21	150005
516	22	150005
516	23	150005
516	24	150006
516	25	150006
516	26	150006
516	27	150006
516	28	150020
516	29	150020
516	30	150020
516	31	150021
516	32	150021
516	33	150021
516	34	150025
516	35	150025
516	36	150025
516	37	150025
516	38	150034
516	39	150034
516	40	150034
516	41	150034
516	42	150035
516	43	150035
516	44	250001
516	45	250001
516	46	250001
516	47	250002
516	48	250002
516	49	250002
516	50	450000
516	51	450000
516	52	450000
516	53	450000
516	54	450004
516	55	450004
516	56	450004
516	57	150031
516	58	150026
516	59	150022
516	60	150022
516	61	150022
516	62	150023
516	63	150023
521	1	50006
521	2	50003
521	3	50004
521	4	150001
521	5	150001
521	6	150001
521	7	150001
521	8	150002
521	9	150002
521	10	150002
521	11	150002
521	12	150003
521	13	150003
521	14	150003
521	15	150003
521	16	150004
521	17	150004
521	18	150004
521	19	150004
521	20	150005
521	21	150005
521	22	150005
521	23	150005
521	24	150006
521	25	150006
521	26	150006
521	27	150006
521	28	150020
521	29	150020
521	30	150020
521	31	150021
521	32	150021
521	33	150021
521	34	150002
521	35	150002
521	36	150025
521	37	150025
521	38	150034
521	39	150034
521	40	150034
521	41	150034
521	42	150022
521	43	150022
521	44	150002
521	45	150002
521	46	150002
521	47	250002
521	48	250002
521	49	250002
521	50	450000
521	51	450000
521	52	450000
521	53	450000
521	54	450004
521	55	450004
521	56	450004
521	57	450004
521	58	350005
521	59	350005
521	60	350005
526	1	50005
526	2	50001
526	3	50003
526	4	150000
526	5	150000
526	6	150000
526	7	150029
526	8	150029
526	9	150029
526	10	150002
526	11	150002
526	12	150002
526	13	150002
526	14	150014
526	15	150014
526	16	150014
526	17	150014
526	18	150015
526	19	150015
526	20	150015
526	21	150037
526	22	150037
526	23	150037
526	24	150037
526	25	150023
526	26	150023
526	27	150023
526	28	150023
526	29	150026
526	30	150026
526	31	150032
526	32	150032
526	33	150032
526	34	150011
526	35	150011
526	36	150011
526	37	150038
526	38	150038
526	39	150038
526	40	150038
526	41	150036
526	42	150036
526	43	150036
526	44	150019
526	45	150019
526	46	150019
526	47	150019
526	48	150022
526	49	150022
526	50	100019
526	51	100019
526	52	100019
526	53	100019
504	1	50004
504	2	50006
504	3	50001
504	4	150001
504	5	150001
504	6	150001
504	7	150001
504	8	150002
504	9	150002
504	10	150002
504	11	150002
504	12	150003
504	13	150003
504	14	150003
504	15	150003
504	16	150004
504	17	150004
504	18	150004
504	19	150004
504	20	150005
504	21	150005
504	22	150005
504	23	150005
504	24	150006
504	25	150006
504	26	150006
504	27	150006
504	28	150020
504	29	150020
504	30	150020
504	31	150021
504	32	150021
504	33	150021
504	34	150002
504	35	150002
504	36	150025
504	37	150025
504	38	150030
504	39	150030
504	40	150030
504	41	150030
504	42	150022
504	43	150022
504	44	150002
504	45	150002
504	46	150002
504	47	250002
504	48	250002
504	49	450005
504	50	450005
504	51	450005
504	52	450005
504	53	450005
504	54	150031
504	55	150031
504	56	150031
509	1	30006
509	2	30001
509	3	30001
509	4	130000
509	5	130000
509	6	130000
509	7	130000
509	8	130001
509	9	130001
509	10	130001
509	11	130001
509	12	130003
509	13	130003
509	14	130003
509	15	130003
509	16	130008
509	17	130008
509	18	130008
509	19	130008
509	20	130029
509	21	130029
509	22	130029
509	23	130029
509	24	130013
509	25	130013
509	26	130013
509	27	130013
509	28	130030
509	29	130030
509	30	130030
509	31	130030
509	32	130026
509	33	130026
509	34	130026
509	35	130026
509	36	130033
509	37	130033
509	38	130033
509	39	130033
509	40	330001
509	41	330001
509	42	230000
509	43	230000
509	44	230000
509	45	230000
509	46	330000
509	47	330000
509	48	330000
509	49	330000
509	50	430000
509	51	430000
509	52	430001
509	53	430001
509	54	430001
509	55	330003
509	56	330003
509	57	330003
509	58	330004
509	59	330004
509	60	330004
509	61	330006
509	62	330006
509	63	330006
514	1	30001
514	2	30003
514	3	30002
514	4	130000
514	5	130000
514	6	130000
514	7	130000
514	8	130001
514	9	130001
514	10	130001
514	11	130001
514	12	130003
514	13	130003
514	14	130003
514	15	130003
514	16	130008
514	17	130008
514	18	130008
514	19	130008
514	20	130009
514	21	130009
514	22	130009
514	23	130009
514	24	130013
514	25	130013
514	26	130013
514	27	230001
514	28	130033
514	29	130033
514	30	130033
514	31	230001
514	32	130026
514	33	130026
514	34	130026
514	35	230001
514	36	130031
514	37	130031
514	38	130031
514	39	230001
514	40	130032
514	41	130032
514	42	130027
514	43	130027
514	44	130027
514	45	230001
514	46	330000
514	47	330000
514	48	330000
514	49	330000
514	50	330002
514	51	330002
514	52	330002
514	53	330002
514	54	330003
514	55	330003
514	56	330003
514	57	330003
514	58	330004
514	59	330004
514	60	330004
514	61	330004
514	62	330007
514	63	330007
519	1	30006
519	2	30003
519	3	30004
519	4	130001
519	5	130001
519	6	130001
519	7	130001
519	8	130003
519	9	130003
519	10	130003
519	11	130003
519	12	130005
519	13	130005
519	14	130005
519	15	130005
519	16	130010
519	17	130010
519	18	130010
519	19	130010
519	20	130012
519	21	130012
519	22	130012
519	23	130012
519	24	130013
519	25	130013
519	26	130013
519	27	130013
519	28	130017
519	29	130017
519	30	130018
519	31	130018
519	32	130019
519	33	130020
519	34	130022
519	35	130022
519	36	130028
519	37	130028
519	38	130028
519	39	130029
519	40	130029
519	41	130029
519	42	130035
519	43	130035
519	44	230000
519	45	230000
519	46	330000
519	47	330000
519	48	330000
519	49	330000
519	50	430000
519	51	430000
519	52	430001
519	53	430001
519	54	430001
519	55	330003
519	56	330003
519	57	330003
519	58	330004
519	59	330004
519	60	330004
519	61	330006
519	62	330006
519	63	330006
503	1	30002
503	2	30003
503	3	30005
503	4	130001
503	5	130001
503	6	130001
503	7	130001
503	8	130003
503	9	130003
503	10	130003
503	11	130003
503	12	130006
503	13	130006
503	14	130006
503	15	130006
503	16	130019
503	17	130008
503	18	130008
503	19	130008
503	20	130019
503	21	130009
503	22	130009
503	23	130009
503	24	130017
503	25	130017
503	26	130017
503	27	130020
503	28	130033
503	29	130033
503	30	130019
503	31	130036
503	32	130036
503	33	130036
503	34	130037
503	35	130037
503	36	130037
503	37	130038
503	38	130038
503	39	130038
503	40	130038
503	41	230002
503	42	230002
503	43	230002
503	44	330001
503	45	330001
503	46	330001
503	47	330001
503	48	330005
503	49	330005
503	50	330005
503	51	330008
503	52	330008
503	53	330009
503	54	330009
503	55	330009
503	56	430002
503	57	430002
503	58	430002
503	59	330011
503	60	330011
503	61	330011
503	62	330004
503	63	330004
524	1	30002
524	2	30003
524	3	30005
524	4	130001
524	5	130001
524	6	130001
524	7	130001
524	8	130003
524	9	130003
524	10	130003
524	11	130003
524	12	130006
524	13	130006
524	14	130006
524	15	130006
524	16	130008
524	17	130008
524	18	130008
524	19	130008
524	20	130009
524	21	130009
524	22	130009
524	23	130009
524	24	130017
524	25	130017
524	26	130017
524	27	130020
524	28	130033
524	29	130033
524	30	130036
524	31	130036
524	32	130036
524	33	130036
524	34	130037
524	35	130037
524	36	130037
524	37	130038
524	38	130038
524	39	130038
524	40	130038
524	41	230002
524	42	230002
524	43	230002
524	44	330001
524	45	330001
524	46	330001
524	47	330001
524	48	330005
524	49	330005
524	50	330005
524	51	330008
524	52	330008
524	53	330009
524	54	330009
524	55	330009
524	56	430002
524	57	430002
524	58	430002
524	59	330011
524	60	330011
524	61	330011
524	62	330004
524	63	330004
508	1	20002
508	2	20006
508	3	20001
508	4	120001
508	5	120001
508	6	120001
508	7	120001
508	8	120003
508	9	120003
508	10	120003
508	11	120003
508	12	120004
508	13	120004
508	14	120004
508	15	120004
508	16	120005
508	17	120005
508	18	120005
508	19	120005
508	20	120006
508	21	120006
508	22	120006
508	23	120006
508	24	120008
508	25	120008
508	26	120008
508	27	120023
508	28	120023
508	29	120023
508	30	120024
508	31	120024
508	32	120024
508	33	120024
508	34	220000
508	35	220000
508	36	220000
508	37	220000
508	38	220001
508	39	220001
508	40	220001
508	41	220004
508	42	220004
508	43	220004
508	44	320000
508	45	320000
508	46	320000
508	47	420004
508	48	420004
508	49	420004
508	50	420004
508	51	420001
508	52	420001
508	53	420001
508	54	420003
508	55	420003
508	56	420005
508	57	420005
508	58	420005
508	59	420005
508	60	120026
508	61	120026
508	62	120026
508	63	120026
513	1	20002
513	2	20006
513	3	20003
513	4	120004
513	5	120004
513	6	120004
513	7	120004
513	8	120005
513	9	120005
513	10	120005
513	11	120005
513	12	120007
513	13	120007
513	14	120007
513	15	120007
513	16	120011
513	17	120011
513	18	120016
513	19	120016
513	20	120019
513	21	120019
513	22	120020
513	23	120020
513	24	120020
513	25	120020
513	26	120021
513	27	120021
513	28	120021
513	29	120021
513	30	120025
513	31	120025
513	32	120025
513	33	120025
513	34	120029
513	35	120029
513	36	220000
513	37	220000
513	38	220003
513	39	220003
513	40	220003
513	41	220004
513	42	220004
513	43	220004
513	44	320000
513	45	320000
513	46	320000
513	47	420000
513	48	420000
513	49	320005
513	50	320005
513	51	420001
513	52	420001
513	53	420001
513	54	420003
513	55	420003
513	56	320003
513	57	320003
513	58	320003
513	59	320003
513	60	120032
513	61	120032
513	62	120032
513	63	120032
518	1	20002
518	2	20004
518	3	20006
518	4	120001
518	5	120001
518	6	120001
518	7	120001
518	8	120002
518	9	120002
518	10	120002
518	11	120002
518	12	120004
518	13	120004
518	14	120004
518	15	120004
518	16	120005
518	17	120005
518	18	120005
518	19	120005
518	20	120006
518	21	120006
518	22	120006
518	23	120006
518	24	120010
518	25	120010
518	26	120010
518	27	120010
518	28	120012
518	29	120012
518	30	120012
518	31	120012
518	32	120014
518	33	120014
518	34	120014
518	35	120014
518	36	120020
518	37	120020
518	38	120020
518	39	120020
518	40	120028
518	41	120028
518	42	120028
518	43	120028
518	44	120031
518	45	120031
518	46	120031
518	47	120031
518	48	220002
518	49	320005
518	50	320005
518	51	420001
518	52	420001
518	53	420001
518	54	420003
518	55	420003
518	56	320000
518	57	320003
518	58	320003
518	59	320003
518	60	220003
518	61	220003
518	62	320000
518	63	320000
523	1	20005
523	2	20001
523	3	20006
523	4	120001
523	5	120001
523	6	120001
523	7	120001
523	8	120005
523	9	120005
523	10	120005
523	11	120005
523	12	120006
523	13	120006
523	14	120006
523	15	120006
523	16	120008
523	17	120008
523	18	120008
523	19	120008
523	20	120020
523	21	120020
523	22	120020
523	23	120020
523	24	120024
523	25	120024
523	26	120024
523	27	120024
523	28	120026
523	29	120026
523	30	120026
523	31	120026
523	32	120029
523	33	120029
523	34	120017
523	35	120034
523	36	120034
523	37	120034
523	38	220001
523	39	220001
523	40	220005
523	41	220005
523	42	220005
523	43	320005
523	44	320005
523	45	420003
523	46	420003
523	47	420003
523	48	420003
523	49	420004
523	50	420004
523	51	420004
523	52	420004
523	53	420005
523	54	420005
523	55	420005
523	56	420005
523	57	320003
523	58	320003
523	59	320003
523	60	320000
523	61	320000
523	62	320000
523	63	320000
502	1	20003
502	2	10003
502	3	20006
502	4	100018
502	5	100018
502	6	100010
502	7	100010
502	8	100010
502	9	100010
502	10	100022
502	11	100022
502	12	110007
502	13	110007
502	14	110007
502	15	120001
502	16	120001
502	17	120004
502	18	120004
502	19	120005
502	20	120005
502	21	120005
502	22	120005
502	23	120015
502	24	120015
502	25	120017
502	26	120017
502	27	120017
502	28	120018
502	29	120018
502	30	120018
502	31	120022
502	32	120024
502	33	120024
502	34	120024
502	35	120030
502	36	120030
502	37	320000
502	38	320000
502	39	320000
502	40	320000
502	41	320002
502	42	320002
502	43	320010
502	44	320010
502	45	410001
502	46	410001
502	47	410001
502	48	410002
502	49	410002
502	50	410002
502	51	420001
502	52	420001
502	53	420001
502	54	420004
502	55	420004
502	56	420004
502	57	420005
502	58	420005
502	59	420005
502	60	420008
502	61	420008
502	62	220005
502	63	220005
50	1	90000
50	2	90000
50	3	90001
50	4	150009
50	5	140004
50	6	140004
51	1	90000
51	2	90000
51	3	90000
51	4	140004
51	5	140004
51	6	340000
51	7	140004
51	8	140004
51	9	140004
