skill_id	skill_id2	condition	cost	last	type	fcamp	ftarget	fselect	fs_arg	farg	frepeat	fparm	nwork	ntype	ncamp	ntarget	nselect	ns_arg	narg	nrepeat
120007	2	1	0	3	10	1	4	0	0	28,1	0	0	0	0	0	0	0	0	0	0
120007	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120007	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120008	1	1	0	3	10	1	4	0	0	20,1	0	0	0	0	0	0	0	0	0	0
120008	2	1	0	3	10	1	4	0	0	35,1	0	0	0	0	0	0	0	0	0	0
120008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120008	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120009	1	1	0	3	10	1	4	0	0	27,1	0	0	0	0	0	0	0	0	0	0
120009	2	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
120009	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120010	1	30	3	2	1	3	2	8	0	1,-2,1	1	0	0	0	0	0	0	0	0	0
120010	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120010	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120010	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120011	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
120011	2	1	0	3	10	1	4	0	0	28,1	0	0	0	0	0	0	0	0	0	0
120011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120011	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120012	1	1	0	3	10	1	4	0	0	24,1	0	0	0	0	0	0	0	0	0	0
120012	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120013	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
120013	2	1	0	3	10	1	4	0	0	24,1	0	0	0	0	0	0	0	0	0	0
120013	3	1	0	3	10	1	4	0	0	28,2	0	0	0	0	0	0	0	0	0	0
120013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120014	2	35	0	2	1	1	2	9	32,1	1,1,1#2,1,1	1	0	0	0	0	0	0	0	0	0
120014	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120015	1	1	0	3	10	1	4	0	0	27,1	0	0	0	0	0	0	0	0	0	0
120015	2	1	0	3	10	1	4	0	0	24,1	0	0	0	0	0	0	0	0	0	0
120015	3	33	0	1	1	2	2	9	0	1,-1	1	0	0	0	0	0	0	0	0	0
120015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120016	1	1	0	3	10	1	4	0	0	28,1	0	0	0	0	0	0	0	0	0	0
120016	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120016	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120017	1	98	0	3	0	0	0	0	0	98,1	0	0	0	0	0	0	0	0	0	0
120017	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120017	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120017	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130000	1	3	0	1	1	2	2	9	4,1	1,-1#2,-1	1	0	0	0	0	0	0	0	0	0
130000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130001	1	3	0	1	4	1	11	0	0	40,1	1	0	0	0	0	0	0	0	0	0
130001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130001	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130002	1	2	0	1	1	1	1	0	0	3,-1	1	0	0	0	0	0	0	0	0	0
130002	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130002	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130003	1	1	0	3	1	1	2	9	0	8,1	0	0	0	0	0	0	0	0	0	0
130003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130003	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130003	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130004	1	2	0	2	1	3	2	8	0	1,-1,1#2,-1,1	1	0	0	0	0	0	0	0	0	0
130004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130004	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130004	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130005	1	1	0	3	10	1	4	0	0	18,1	0	0	0	0	0	0	0	0	0	0
130005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130005	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130005	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130006	1	3	0	1	4	2	11	9	4,1	40,2	2	0	0	0	0	0	0	0	0	0
130006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130006	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130006	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130007	1	11	0	1	1	2	1	9	0	3,-1	1	0	0	0	0	0	0	0	0	0
130007	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130007	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130007	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130008	1	31	2	2	1	1	4	0	0	1,1,1#2,1,1	1	0	0	0	0	0	0	0	0	0
130008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130008	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130009	1	2	0	1	6	2	11	9	4,1	4,16	1	0	0	0	0	0	0	0	0	0
130009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130009	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130010	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
130010	2	1	0	3	10	1	4	0	0	12,1	0	0	0	0	0	0	0	0	0	0
130010	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130010	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130011	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130012	1	2	0	1	1	3	2	8	0	1,-3#2,-3	1	0	0	0	0	0	0	0	0	0
130012	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130013	1	2	0	1	5	3	2	8	30,1#31,1#32,1#34,1#35,1	41,1	1	0	0	0	0	0	0	0	0	0
130013	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130014	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
130014	2	2	0	1	1	3	1	9	0	2,-2	1	0	0	0	0	0	0	0	0	0
130014	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130015	1	1	0	3	10	1	4	0	0	30,1	0	0	0	0	0	0	0	0	0	0
130015	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130015	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130016	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130016	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130017	1	33	0	1	4	2	11	0	4,1	40,2	2	0	0	0	0	0	0	0	0	0
130017	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130017	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130017	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130018	1	27	0	2	1	3	2	9	30,1#31,1#32,1#34,1#35,1	1,-2,1#2,-1,1	1	0	0	0	0	0	0	0	0	0
130018	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130018	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130018	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130019	1	7	0	1	4	1	11	0	0	40,1	1	0	0	0	0	0	0	0	0	0
130019	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130019	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130019	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130020	1	7	0	1	1	2	1	9	0	2,-2	1	1	1	1	1	1	9	0	2,2	1
130020	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130020	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130020	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130021	1	2	0	1	4	2	11	9	0	40,2	10	0	0	0	0	0	0	0	0	0
130021	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130021	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130021	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130022	1	1	0	3	10	1	4	0	0	19,3	0	0	0	0	0	0	0	0	0	0
130022	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130022	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130022	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130023	1	27	0	1	5	3	2	10	4,1	41,1	1	2	2	1	1	4	0	0	1,2#2,2	1
130023	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130023	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130023	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130024	1	98	0	3	0	0	0	0	0	98,1	0	0	0	0	0	0	0	0	0	0
130024	2	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
130024	3	1	0	3	10	1	4	0	0	30,1	0	0	0	0	0	0	0	0	0	0
130024	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130025	1	98	0	3	0	0	0	0	0	98,1	0	0	0	0	0	0	0	0	0	0
130025	2	1	0	3	10	1	4	0	0	18,1	0	0	0	0	0	0	0	0	0	0
130025	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130025	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140000	1	2	0	1	1	3	3	8	0	3,-1	1	0	0	0	0	0	0	0	0	0
140000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140001	1	1	0	3	10	1	4	0	0	10,1	0	0	0	0	0	0	0	0	0	0
140001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140001	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140002	1	1	0	3	10	1	4	0	0	10,1	0	0	0	0	0	0	0	0	0	0
140002	2	25	0	1	6	1	4	0	0	4,1	1	0	0	0	0	0	0	0	0	0
140002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140002	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140003	1	36	0	2	1	1	4	0	0	1,3,1	1	0	0	0	0	0	0	0	0	0
140003	2	37	0	2	1	1	4	0	0	1,3,1	1	0	0	0	0	0	0	0	0	0
140003	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140003	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140004	1	1	0	3	10	1	4	0	0	10,1	0	0	0	0	0	0	0	0	0	0
140004	2	2	0	2	1	1	4	0	0	1,2,1	1	0	0	0	0	0	0	0	0	0
140004	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140004	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140005	1	2	0	1	5	3	2	8	1,1030	41,1	1	0	0	0	0	0	0	0	0	0
140005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140005	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140005	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140006	1	1	0	3	10	1	4	0	0	15,1	0	0	0	0	0	0	0	0	0	0
140006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140006	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140006	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140007	1	1	0	3	10	1	4	0	0	17,2	0	0	0	0	0	0	0	0	0	0
140007	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140007	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140007	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140008	1	11	0	1	1	1	4	0	0	1,2	1	0	0	0	0	0	0	0	0	0
140008	2	11	0	1	13	1	4	0	0	14,1	1	0	0	0	0	0	0	0	0	0
140008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140008	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140009	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
140009	2	1	0	3	10	1	4	0	0	17,2	0	0	0	0	0	0	0	0	0	0
140009	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140010	1	31	2	1	1	1	4	0	0	3,-1	1	1	1	1	3	2	10	4,1	3,-2	1
140010	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140010	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140010	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140011	1	30	0	1	1	3	2	8	0	3,-3	1	0	0	0	0	0	0	0	0	0
140011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140011	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140012	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
140012	2	33	0	1	1	2	2	9	0	3,-1	1	0	0	0	0	0	0	0	0	0
140012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140013	1	2	0	1	1	3	2	8	0	3,-4	1	0	0	0	0	0	0	0	0	0
140013	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140014	1	1	0	3	10	1	4	0	0	12,1	0	0	0	0	0	0	0	0	0	0
140014	2	30	0	1	1	3	3	8	0	3,-2	1	0	0	0	0	0	0	0	0	0
140014	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140015	1	1	0	3	10	1	4	0	0	10,1	0	0	0	0	0	0	0	0	0	0
140015	2	42	0	1	1	2	1	9	0	3,-1	1	0	0	0	0	0	0	0	0	0
140015	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140016	1	1	0	3	10	1	4	0	0	10,1	0	0	0	0	0	0	0	0	0	0
140016	2	1	0	3	10	1	4	0	0	12,1	0	0	0	0	0	0	0	0	0	0
140016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140016	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140017	1	1	0	3	10	1	4	0	0	12,1	0	0	0	0	0	0	0	0	0	0
140017	2	36	0	2	1	1	2	9	1,1043	1,1,1	1	0	0	0	0	0	0	0	0	0
140017	3	37	0	2	1	1	2	9	1,1043	1,1,1	1	0	0	0	0	0	0	0	0	0
140017	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140018	1	1	0	3	10	1	4	0	0	13,1	0	0	0	0	0	0	0	0	0	0
140018	2	33	0	1	1	1	4	0	0	1,1#2,1	1	0	0	0	0	0	0	0	0	0
140018	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140018	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140019	1	1	0	3	10	1	4	0	0	6,1	0	0	0	0	0	0	0	0	0	0
140019	2	25	0	1	3	1	7	9	0	21,190003	1	0	0	0	0	0	0	0	0	0
140019	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140019	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140020	1	98	0	3	0	0	0	0	0	98,1	0	0	0	0	0	0	0	0	0	0
140020	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140020	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140020	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140021	1	27	0	1	1	3	3	10	4,1	3,-1	1	0	0	0	0	0	0	0	0	0
140021	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140021	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140021	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140022	1	98	0	3	0	0	0	0	0	98,1	0	0	0	0	0	0	0	0	0	0
140022	2	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
140022	3	1	0	3	10	1	4	0	0	12,1	0	0	0	0	0	0	0	0	0	0
140022	4	1	0	3	10	1	4	0	0	28,2	0	0	0	0	0	0	0	0	0	0
150000	1	3	0	1	3	1	4	2	0	21,190004	1	0	0	0	0	0	0	0	0	0
150000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150001	1	2	0	1	4	1	11	0	0	40,1	1	0	0	0	0	0	0	0	0	0
150001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150001	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150002	1	27	0	1	11	1	1	0	0	33,1	1	0	0	0	0	0	0	0	0	0
150002	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150002	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150003	1	3	0	1	1	1	1	0	0	2,2	1	0	0	0	0	0	0	0	0	0
150003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150003	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150003	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150004	1	1	0	3	10	1	4	0	0	20,1	0	0	0	0	0	0	0	0	0	0
150004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150004	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150004	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150005	1	16	0	2	1	1	4	0	0	1,2,1#2,2,1	1	0	0	0	0	0	0	0	0	0
150005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150005	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150005	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150006	1	3	0	1	3	1	4	2	0	21,190005	1	0	0	0	0	0	0	0	0	0
150006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150006	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150006	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150007	1	1	0	3	10	1	4	0	0	6,1	0	0	0	0	0	0	0	0	0	0
150007	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150007	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150007	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150008	1	1	0	3	10	1	4	0	0	15,1	0	0	0	0	0	0	0	0	0	0
150008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150008	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150009	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150010	1	1	0	3	10	1	4	0	0	14,1	0	0	0	0	0	0	0	0	0	0
150010	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150010	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150010	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150011	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150012	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150013	1	1	0	3	10	1	4	0	0	8,1	0	0	0	0	0	0	0	0	0	0
150013	2	1	0	3	10	1	4	0	0	18,1	0	0	0	0	0	0	0	0	0	0
150013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150014	1	1	0	3	10	1	4	0	0	14,1	0	0	0	0	0	0	0	0	0	0
150014	2	2	0	1	1	1	1	0	0	2,7	1	0	0	0	0	0	0	0	0	0
150014	3	3	0	1	4	1	11	0	0	40,1	1	0	0	0	0	0	0	0	0	0
150014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150015	1	1	0	3	10	1	4	0	0	20,1	0	0	0	0	0	0	0	0	0	0
150015	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150015	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150016	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150016	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150017	1	1	0	3	10	1	4	0	0	27,1	0	0	0	0	0	0	0	0	0	0
150017	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150017	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150017	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150018	1	30	1	1	1	1	4	0	0	1,1#2,1	1	0	0	0	0	0	0	0	0	0
150018	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150018	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
